,minLC,maxLC,minNu,maxNu
mp-8145,3.2772293251335154,3.965042887198576,0.05647802983370544,0.49615568434459717
mp-18198,2.1122726621795787,4.331949019046256,0.1445074199241525,0.44985290158346986
mp-4174,4.3668122270742336,4.366812227074235,0.1215051766820945,0.31552077119741334
mp-3161,5.263157894736841,5.2631578947368425,0.10658128079534761,0.20617355841217241
mp-1014261,1.4626250893975814,2.5327074158318412,0.037597985214154854,0.7185687216987232
mp-18819,1.287132652335249,3.652913396163783,0.006944606039068303,0.6982937234301612
mp-18905,1.8518518518518519,1.851851851851853,0.1498939074548396,0.5959381383860183
mp-8335,3.021685033771773,3.4025697018942664,0.1472064981007268,0.4309983123558904
mp-760483,2.702364888339993,4.1681201679092466,0.1058716621981426,0.4435898881636261
mp-11684,1.8564893028871572,5.388987417818864,0.019749933030156392,0.5564649753153645
mp-20083,2.52952501604394,3.396314477884367,0.015091560550862616,0.6612993083563447
mp-3671,2.3926406527459316,3.9063520861158074,0.035123969882766844,0.5300061673526191
mp-1016108,1.9458044964245034,2.5702719859746934,0.2873577911287229,0.3790281177230718
mp-570923,1.6002034695802385,1.7273719572289985,0.26014694671580535,0.5135983123671618
mp-766454,0.7913173838444234,5.025495203787987,-0.03614022325386299,0.764489182464037
mp-30847,2.444987775061124,2.4449877750611257,0.18477145247625784,0.43865093056131577
mp-22784,2.222222222222222,2.2222222222222237,-0.08008172938527204,0.6998489007351714
mp-569249,1.6420361247947453,1.6420361247947457,0.08249967018372471,0.699792648630724
mp-567871,1.7412086036189822,1.911915329463981,0.12587304211175504,0.6588422233682629
mp-775236,1.17268605701695,7.661349915275718,-0.04605613156839945,0.7183660045426863
mp-11350,3.644008409250174,4.590049053959355,0.11542170949240876,0.3352671469938909
mp-1022724,0.4679213892066132,11.126130810023916,0.06972853910693963,0.5216162213426471
mp-18750,2.1141649048625784,2.1141649048625806,0.05529883486046652,0.5966533849390222
mp-3731,2.799209634926609,3.481369966127213,0.09118231267091118,0.45680103528901356
mp-771359,2.09205020920502,2.092050209205022,0.3248402984587952,0.36642720194975376
mp-768063,1.7568426242981263,3.4897872264533816,0.008433562993151945,0.652213645878321
mp-7644,1.2451277609354703,3.1534213945430927,0.036172885026406774,0.6603664000081013
mp-776165,2.645502645502644,2.6455026455026456,0.23005621540449533,0.37294152427101
mp-639910,2.6589073395876177,2.834495560126423,0.24011571867236514,0.3590267168482502
mp-1630,3.205128205128204,3.205128205128205,0.13614206196381376,0.43941502497532936
mp-103,2.947936444488858,3.147796542420307,0.2515100973316378,0.32725103030774577
mp-1029338,1.7113953341763608,2.9907699610254292,-0.20426892077339392,0.8301460937910103
mp-903,1.8416206261510122,1.8416206261510133,0.2991345142105117,0.41376395177998093
mp-864940,2.801120448179271,2.801120448179272,0.0214592558522267,0.532188821070224
mp-7936,3.2854209445585205,5.783709787816565,0.14634788263325577,0.3059510632626537
mp-5869,1.8552475272723012,4.702680084764264,0.04510701779831339,0.5150868978405887
mp-764742,0.8315845064913477,3.521761861001698,-0.055566157462105935,0.5444054460670736
mp-778717,1.9474479711661428,3.022904313451924,0.030662773158930987,0.6316083316808586
mp-685194,2.4020014754262835,4.503303379104842,-0.014283713809808996,0.5439782240863255
mp-680677,2.2624434389140258,3.3936651583710415,0.12181244286322254,0.5159828216642177
mp-1317,4.016064257028111,4.016064257028113,0.12846923133817742,0.3429715714711678
mp-1746,3.2467532467532463,3.246753246753248,0.2416708107526291,0.3018398773187244
mp-20841,3.067484662576686,3.0674846625766876,0.17099091739773067,0.41293117461990225
mp-2472,3.8167938931297702,3.816793893129772,0.21226762764687482,0.26590776901733854
mp-11073,2.424556282660891,3.389670919448237,0.2615894039735098,0.36734365442613187
mp-10125,1.6526824307144674,2.3095177557420126,0.13866970027685352,0.5649578884538613
mp-20466,2.3005734004914857,2.806002405144919,0.17313570828653269,0.47973484208117906
mp-8126,2.1505376344086025,7.419354838709678,0.0906546288185107,0.5396449704141787
mp-29752,0.8507046782058828,2.581140703427826,0.06309523809523807,0.6711813380999906
mp-2027,2.1834061135371168,2.183406113537118,0.31978376471771663,0.3548222554141232
mp-754553,2.2406747075144113,3.1088450319284555,0.17917215152844818,0.4911510896592072
mp-20007,1.745381618954797,3.4597424799849823,0.11066508518286715,0.6057758883526235
mp-19279,2.9921898772694986,3.6007708692565172,0.03709102167298288,0.5419730623345825
mp-27505,2.743484224965705,4.11522633744856,0.13242208970711483,0.4563990500838722
mp-468,1.8496721035816381,11.518412645031113,-0.4415913216925975,0.42149831802215876
mp-5318,2.915451895043731,2.915451895043732,0.2894736842105261,0.2894736842105266
mp-30383,2.4511597278115174,2.5609131484597927,0.0954801522965723,0.5621156121254233
mp-19340,2.228561240862897,4.055981458370476,-0.05911906361136936,0.6624461111566333
mp-628327,1.5035707947360635,2.574858789271057,0.21136539772946372,0.4703755149866427
mp-21141,2.02584173259472,3.635257406317799,0.03396909412054605,0.6778917221611841
mp-1172,2.91545189504373,2.915451895043732,0.09119162270662087,0.45706148733702795
mp-1017447,1.93798449612403,1.9379844961240318,-0.08071258268656299,0.7386522062994676
mp-9595,1.5547407033904377,2.6180814247144903,0.13370915656051754,0.5385099454075475
mp-24659,3.1152647975077867,3.115264797507788,0.15542738231352132,0.41992279205294075
mp-16526,1.361857511030908,1.7700464458787784,0.23683070554967525,0.5316796883607631
mp-30581,2.6601404554160446,2.7665460736326883,0.09021306274838127,0.5153705889328479
mp-999473,2.0283975659229205,2.028397565922921,0.31103322184942733,0.3854586374262161
mp-31460,2.1367521367521363,2.1367521367521376,0.2091893916151893,0.48599176650976716
mp-16740,2.0030555084026473,2.749957562383297,0.1249465611562674,0.5870217531218345
mp-11401,2.451907520246467,3.75078046312796,0.0029864689092051607,0.5673799884326199
mp-866650,1.183883902997901,26.65436106337385,-0.7591049906498754,0.47783236055985373
mp-27793,2.5043653326546456,3.147090220881508,0.16691158230752542,0.47788735416512446
mp-2018,1.9047619047619038,1.9047619047619064,-0.3161835974829763,0.9488765863399516
mp-571651,2.1675449586690916,3.9613139669094943,-0.08733801886088817,0.5561931417480002
mp-1029562,3.906249999999999,3.90625,0.10195227799900453,0.3882863181822843
mp-20971,1.6611295681063114,1.6611295681063136,0.1712063589581848,0.5525290974996735
mp-2488,1.582278481012658,1.5822784810126598,-0.33288003540259864,1.0183203901400424
mp-4789,1.1958552631873296,2.6862377922176512,0.08962585613327508,0.681400381195299
mp-754752,1.6071071140514102,2.237060727977185,0.05724808933278632,0.5901790743514649
mp-850251,1.1775998632593447,4.904150856391577,0.18401623689909424,0.47557705897436914
mp-864931,2.70477574583182,2.866254894836705,0.21942288774923493,0.35375450867595515
mp-17177,1.7122971169777372,3.356755177299833,0.1989609193200134,0.4393877267689789
mp-13240,2.9761904761904767,2.9761904761904776,0.15272245698000456,0.39442230855577015
mp-756683,1.366439942722126,3.986389236476364,0.0169956555911315,0.5784875502603952
mp-25145,-0.16110035119876534,7.195815686878197,0.062032229681888776,0.8183743439870029
mp-2078,2.2813947153364196,2.690002724053394,-0.059862985025637326,0.598713794122127
mp-16481,1.853336004808655,4.307753957122821,0.2485380116959063,0.37918215613366846
mp-861637,2.10970464135021,2.1097046413502114,0.08088175899157823,0.567945614848326
mp-20952,2.597402597402597,2.5974025974025974,0.30150010979060216,0.3131206353607667
mp-19906,2.419087876550126,2.7246568714827744,0.21886121429644798,0.3995860805207033
mp-11227,3.6496350364963503,3.6496350364963512,0.23590191956827322,0.25223541924326587
mp-19366,1.6929287667665047,2.995181664279204,0.1922985533204695,0.4769133709246249
mp-13450,2.5004065093367465,4.366857967134093,-0.048133358228370365,0.5919721529950441
mp-1121,1.8975332068311181,1.8975332068311208,-0.1285654765409225,0.7813145924174691
mp-569671,3.2258064516129026,3.2258064516129035,0.15550432657134672,0.40145495888725014
mp-764060,2.9161507457299694,4.642818439825328,0.07262491477633166,0.4589400005184531
mp-9225,1.560991630950962,3.370164695054603,0.12454842454028656,0.5703440840402875
mp-1009078,1.0940919037199124,1.0940919037199128,0.31225230828493455,0.5183084439365852
mp-27512,2.211547763680447,3.984215428629567,0.0695789242530866,0.5062631165498586
mp-21090,2.322454467668989,3.055861141669723,0.16103904856235626,0.48265683599059483
mp-862367,2.680965147453083,2.680965147453084,0.2979531702108012,0.3036210849474902
mp-977582,1.9120458891013383,1.9120458891013392,0.05817574895842158,0.6140528335441443
mp-35208,2.63157894736842,2.6315789473684217,0.1726115284082978,0.4588395215093167
mp-550,3.6363636363636354,3.636363636363637,0.23357204693920827,0.2552136540917452
mp-776250,0.6108594275938176,3.5896581492267403,-0.060732606804169385,0.7734194626432584
mp-865519,1.8761726078799246,1.8761726078799255,0.12778492543116834,0.6069091010595045
mp-1018723,2.3035230352303513,2.4089129780186695,0.19841269841271353,0.46428571428553567
mp-11869,2.724795640326974,2.724795640326976,0.15323133167364186,0.42569795725860327
mp-10311,2.040003980495572,2.4131754403423216,-0.17546655432649916,0.8413171488105518
mp-1547,2.537310450922022,2.7770563203004826,0.12550502843718547,0.4982189760485484
mp-20565,1.6893859955726434,2.9224435900423322,0.15723354203389067,0.5295723091802996
mp-1025172,3.2345931222335715,4.25604358188628,0.02245430878898975,0.4147398843404658
mp-25545,3.8314176245210723,3.831417624521073,0.03502986212592077,0.38598789928578936
mp-776184,1.7035286353956525,2.9687527719569156,0.15684325497433735,0.5162608728557557
mp-570436,2.0491803278688523,2.049180327868853,0.13292303242160555,0.5281286961651376
mp-1606,1.8089596708402795,1.950838860710105,0.1574272969686992,0.5924907865281007
mp-9835,2.0517072351570125,5.24526722075147,-0.05678398424762806,0.6568626110971394
mp-2339,2.004008016032063,2.0040080160320635,0.2555884878127069,0.4483550567122385
mp-3637,2.2278803309993624,3.1826861871419476,0.11392340580578217,0.5636975323652317
mp-4909,2.782245076628628,4.198129135070719,0.10777090566241966,0.42414344482188593
mp-7787,2.4330900243309,2.433090024330901,0.301653433582033,0.3309699239251303
mp-11445,3.1809613572101787,4.182375117813384,0.029597283295080747,0.3874381073993717
mp-553961,1.2502594781012697,2.880573118381052,0.08460847544221105,0.6202861478920698
mp-1604,1.5624999999999996,1.5625000000000007,0.26655896795189016,0.49919216186870724
mp-566330,2.4180643652548457,3.187421023800301,0.16695442331638183,0.38690576043709524
mp-10052,1.2078267171269814,3.7845237136645467,-0.06818856221399167,0.5844005894238873
mp-849354,1.6771817047160646,2.153844074203162,0.12619091043211636,0.5520907139591428
mp-1029536,1.6232890811896639,2.709488686478149,-0.13208666585427317,0.7092453728389534
mp-28549,4.018509498295177,4.262055528494885,0.14231355603265292,0.2539035337108232
mp-867148,2.1978021978021975,2.197802197802198,0.32262338718144695,0.340180317968228
mp-3602,3.2958978246572324,4.126775341764272,0.1028724953672746,0.43702157272094644
mp-569794,1.5571979733184589,1.789615581276439,0.22416370172144393,0.5475376570444186
mp-850,2.3255813953488356,2.3255813953488373,0.09185974513594163,0.5221807147686324
mp-12962,2.6834611171960563,3.5049288061336252,0.14771459889240235,0.3719236770515881
mp-18751,1.8683878481995533,3.6639813646510726,0.08187856150879613,0.5348321043113975
mp-2317,2.08307805416003,2.6651145692929794,0.18296252028776844,0.44685754802450794
mvc-15643,5.708172501123397,14.454687150407336,-0.39112704326907033,0.3442444722122103
mp-13363,0.9270974612011892,2.0790483812277545,0.17766720185208487,0.6080694819517848
mp-30875,2.814335436154013,3.0318686099630194,0.09174295991725016,0.46661083524158653
mp-22598,2.298850574712642,2.2988505747126444,0.3166791249241133,0.33377884255965684
mp-1006880,4.608294930875576,4.608294930875578,0.006111805344986166,0.326237951062665
mp-42,1.5446184090430386,1.7903531559362493,0.22186322672707634,0.549853307763317
mp-639659,1.934235976789167,1.9342359767891706,-0.003577415115935575,0.672078993099605
mp-865786,2.159827213822895,2.1598272138228958,-0.06592577043068622,0.682612716946098
mp-1347,3.0864197530864197,3.0864197530864215,0.2426258024884835,0.3119568041606891
mp-9948,-1500.0,-1500.0,-1500.0,-1500.0
mp-894,1.8147684605757184,2.1902377972465583,-0.0952321147575427,0.7898310935391264
mp-768358,1.8612104030568215,2.8965857266116113,0.15207794490075793,0.5777600590906846
mp-8219,2.520647860130856,2.735171082269656,0.04724771599413866,0.5538626656262188
mp-756297,2.4509803921568625,2.4509803921568634,0.16271374976114097,0.4440153459610767
mp-862312,2.7027027027027013,2.7027027027027026,0.1865337948529029,0.4276223195878461
mp-3830,3.0581039755351678,3.0581039755351687,0.1830053838316468,0.3849818396944057
mp-542435,3.5971223021582728,3.597122302158274,0.0799977567120522,0.4425962605144463
mp-7601,1.7280276326219188,2.3821150739514034,0.15022585056469484,0.5048849071863122
mp-603930,1.8798035996226132,4.481754552846392,0.04628108020777463,0.4691143831034162
mp-10463,1.3492075259092322,2.4018859252450078,0.27980353964154725,0.38329910708737686
mp-866069,2.590673575129533,2.590673575129534,0.25725244773790934,0.3453776138895346
mp-38683,1.9512377114929016,2.3457757382431397,0.055556726590820144,0.59065762199102
mp-15922,2.034141671984683,3.7492022973835355,0.22832369942199818,0.47787789441218115
mp-21017,4.366812227074235,4.366812227074235,0.1414895616817061,0.27044444192436495
mp-19376,1.6648168701442834,3.773584905660377,0.04856601147886451,0.6156339711529825
mvc-3672,1.8851405695693486,3.671737758405807,0.12129359465555184,0.45833142736140187
mp-1029726,3.5718400737412144,5.184929139301764,0.16936136110378158,0.2584209108057127
mp-842,2.525252525252524,2.525252525252525,0.13315539793515474,0.46051124147738565
mp-31383,2.677198748873455,3.5519270529608225,0.09829081383707704,0.4040002954605085
mp-30595,1.8796992481203008,1.8796992481203019,-0.06057083407121824,0.7179970957431766
mp-778746,1.1521785270307143,2.8349655862466276,-0.0036102163851207793,0.6473927786464914
mp-1029257,-1500.0,-1500.0,-1500.0,-1500.0
mvc-12369,1.8683878481995533,3.6639813646510726,0.08187856150879613,0.5348321043113975
mp-961646,1.9230769230769218,1.9230769230769234,0.3150812299550602,0.38143851497289954
mp-1025346,2.293280256155077,2.358184414348146,0.15065912234232987,0.4941339720765172
mp-10440,1.406687391860907,2.0959642138727514,0.22252337310241715,0.5357557871684365
mp-514,2.9411764705882346,2.9411764705882364,0.2482317501497039,0.3112158599445279
mp-13164,1.9849443841054633,3.1084978090708226,0.08018570604508407,0.6424725226564831
mp-5427,1.7000397887439482,3.8956965470222698,0.00497441102741296,0.633946915747951
mp-1020019,3.0332609444947662,4.30026932860026,0.10017991764191564,0.42427082542636074
mp-22701,1.6341177929921642,3.091785520401961,-0.011805520009927939,0.6892581751353944
mp-754363,2.8000185125190904,3.517378627296709,0.14650168361374552,0.43467751591616377
mp-862372,2.375296912114013,2.375296912114014,0.22023257808739646,0.43266171859192615
mp-2049,1.7361111111111105,1.7361111111111118,0.25217398696552773,0.4608695648706823
mp-11382,2.0314743086215774,3.683740079633793,0.22785020627440317,0.3362445414847163
mp-19728,2.1483900033692667,3.4699035154520326,0.04507047080758875,0.6339388849544008
mp-5146,1.915708812260536,1.9157088122605372,0.29779008955411884,0.3939226517624867
mp-864985,1.4858841010401171,1.485884101040119,-0.31288019360221764,1.0106700793404733
mp-4054,3.3788426621798675,3.7806174775008787,0.0748075940030532,0.39180855621505223
mp-866183,2.008032128514054,2.0080321285140568,0.049676056521046875,0.6004319605802856
mp-867761,2.525252525252525,2.5252525252525255,0.20138688297459567,0.4302223977291497
mp-12972,2.4727992087042523,3.4619188921859547,0.13894968877215855,0.37399154883681834
mp-972228,2.474597563966868,2.9754887037188444,0.06831047783848805,0.6018592990185148
mp-971706,2.17391304347826,2.1739130434782603,0.22622195724780003,0.45184671640396046
